TIME,GEO,UNIT,INDX,COICOP,Value,Flag and Footnotes
2015M08,France,Percentage change m/m-12,Agricultural commodity price index,Beer,8.2,e
2015M08,France,Percentage change m/m-12,Import price index,Food,4,
2015M08,France,Percentage change m/m-12,Import price index,Bread and cereals,3.7,
2015M08,France,Percentage change m/m-12,Import price index,Bread,7.9,
2015M08,France,Percentage change m/m-12,Import price index,Meat,-1,
2015M08,France,Percentage change m/m-12,Import price index,Beef and veal,4.9,
2015M08,France,Percentage change m/m-12,Import price index,Pork,-12.4,
2015M08,France,Percentage change m/m-12,Import price index,Lamb and goat,1.5,
2015M08,France,Percentage change m/m-12,Import price index,Poultry,-0.2,
2015M08,France,Percentage change m/m-12,Import price index,Fish and seafood,7.9,
2015M08,France,Percentage change m/m-12,Import price index,"Milk, cheese and eggs",-8.3,
2015M08,France,Percentage change m/m-12,Import price index,Fresh whole milk ,-12.6,
2015M08,France,Percentage change m/m-12,Import price index,Yoghurt,-3,
2015M08,France,Percentage change m/m-12,Import price index,Cheese and curd,-6.1,
2015M08,France,Percentage change m/m-12,Import price index,Eggs,20.9,
2015M08,France,Percentage change m/m-12,Import price index,Oils and fats,11.2,
2015M08,France,Percentage change m/m-12,Import price index,Butter,-12.4,
2015M08,France,Percentage change m/m-12,Import price index,Olive oil,39.8,
2015M08,France,Percentage change m/m-12,Import price index,Other edible oils,21.6,
2015M08,France,Percentage change m/m-12,Import price index,Fruit,21.4,
2015M08,France,Percentage change m/m-12,Import price index,Vegetables,13,
2015M08,France,Percentage change m/m-12,Import price index,Potatoes,5.5,
2015M08,France,Percentage change m/m-12,Import price index,Sugar,-22.7,
2015M08,France,Percentage change m/m-12,Import price index,"Coffee, tea and cocoa",6.7,
2015M08,France,Percentage change m/m-12,Import price index,Fruit and vegetables juices ,-1.8,
2015M08,France,Percentage change m/m-12,Import price index,Wine from grapes,9,
2015M08,France,Percentage change m/m-12,Import price index,Beer,3.2,
2015M09,France,"Index, 2015=100",Producer price index,Food,100.4,
2015M09,France,"Index, 2015=100",Producer price index,Bread and cereals,99.6,
2015M09,France,"Index, 2015=100",Producer price index,Bread,100,
2015M09,France,"Index, 2015=100",Producer price index,Meat,101.6,
2015M09,France,"Index, 2015=100",Producer price index,Beef and veal,:,
2015M09,France,"Index, 2015=100",Producer price index,Pork,:,
2015M09,France,"Index, 2015=100",Producer price index,Lamb and goat,:,
2015M09,France,"Index, 2015=100",Producer price index,Poultry,99.9,
2015M09,France,"Index, 2015=100",Producer price index,Fish and seafood,100.6,
2015M09,France,"Index, 2015=100",Producer price index,"Milk, cheese and eggs",:,
2015M09,France,"Index, 2015=100",Producer price index,Fresh whole milk ,:,
2015M09,France,"Index, 2015=100",Producer price index,Yoghurt,:,
2015M09,France,"Index, 2015=100",Producer price index,Cheese and curd,:,
2015M09,France,"Index, 2015=100",Producer price index,Eggs,:,
2015M09,France,"Index, 2015=100",Producer price index,Oils and fats,101.3,
2015M09,France,"Index, 2015=100",Producer price index,Butter,:,
2015M09,France,"Index, 2015=100",Producer price index,Olive oil,:,
2015M09,France,"Index, 2015=100",Producer price index,Other edible oils,101.4,
2015M09,France,"Index, 2015=100",Producer price index,Fruit,:,
2015M09,France,"Index, 2015=100",Producer price index,Vegetables,:,
2015M09,France,"Index, 2015=100",Producer price index,Potatoes,:,
2015M09,France,"Index, 2015=100",Producer price index,Sugar,100.1,
2015M09,France,"Index, 2015=100",Producer price index,"Coffee, tea and cocoa",100.1,
2015M09,France,"Index, 2015=100",Producer price index,Fruit and vegetables juices ,99.7,
2015M09,France,"Index, 2015=100",Producer price index,Wine from grapes,99.8,
2015M09,France,"Index, 2015=100",Producer price index,Beer,99.7,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Food,100.09,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Bread and cereals,100.03,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Bread,100.16,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Meat,100.05,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Beef and veal,100.23,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Pork,99.22,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Lamb and goat,100.03,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Poultry,99.98,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Fish and seafood,101.3,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,"Milk, cheese and eggs",99.88,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Fresh whole milk ,100.47,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Yoghurt,100.17,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Cheese and curd,99.67,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Eggs,99.26,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Oils and fats,101.23,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Butter,102.43,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Olive oil,101.2,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Other edible oils,100.07,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Fruit,98.38,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Vegetables,100.77,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Potatoes,:,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Sugar,98.1,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,"Coffee, tea and cocoa",99.78,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Fruit and vegetables juices ,99.91,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Wine from grapes,100.07,
2015M09,France,"Index, 2015=100",Harmonised index of consumer prices,Beer,99.46,
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Food,101.6,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Bread and cereals,100.8,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Bread,99.3,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Meat,102.5,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Beef and veal,102.1,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Pork,107.9,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Lamb and goat,97.4,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Poultry,100.6,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Fish and seafood,:,
2015M09,France,"Index, 2015=100",Agricultural commodity price index,"Milk, cheese and eggs",104.6,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Fresh whole milk ,104.2,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Yoghurt,104.2,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Cheese and curd,104.2,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Eggs,108.4,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Oils and fats,100.3,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Butter,104.3,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Olive oil,:,
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Other edible oils,100.3,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Fruit,96.8,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Vegetables,96.5,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Potatoes,124.6,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Sugar,100,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,"Coffee, tea and cocoa",:,
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Fruit and vegetables juices ,97.6,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Wine from grapes,99.4,e
2015M09,France,"Index, 2015=100",Agricultural commodity price index,Beer,104.3,e
2015M09,France,"Index, 2015=100",Import price index,Food,100.9,
2015M09,France,"Index, 2015=100",Import price index,Bread and cereals,103.7,
2015M09,France,"Index, 2015=100",Import price index,Bread,97.3,
2015M09,France,"Index, 2015=100",Import price index,Meat,99.4,
2015M09,France,"Index, 2015=100",Import price index,Beef and veal,99.5,
2015M09,France,"Index, 2015=100",Import price index,Pork,101,
2015M09,France,"Index, 2015=100",Import price index,Lamb and goat,96.5,
2015M09,France,"Index, 2015=100",Import price index,Poultry,100.3,
2015M09,France,"Index, 2015=100",Import price index,Fish and seafood,99.4,
2015M09,France,"Index, 2015=100",Import price index,"Milk, cheese and eggs",100.2,
2015M09,France,"Index, 2015=100",Import price index,Fresh whole milk ,100.5,
2015M09,France,"Index, 2015=100",Import price index,Yoghurt,102.6,
2015M09,France,"Index, 2015=100",Import price index,Cheese and curd,100.8,
2015M09,France,"Index, 2015=100",Import price index,Eggs,105.4,
2015M09,France,"Index, 2015=100",Import price index,Oils and fats,101.3,
2015M09,France,"Index, 2015=100",Import price index,Butter,97.3,
2015M09,France,"Index, 2015=100",Import price index,Olive oil,107.3,
2015M09,France,"Index, 2015=100",Import price index,Other edible oils,103.7,
2015M09,France,"Index, 2015=100",Import price index,Fruit,102.1,
2015M09,France,"Index, 2015=100",Import price index,Vegetables,101.8,
2015M09,France,"Index, 2015=100",Import price index,Potatoes,96.7,
2015M09,France,"Index, 2015=100",Import price index,Sugar,93.6,
2015M09,France,"Index, 2015=100",Import price index,"Coffee, tea and cocoa",101.1,
2015M09,France,"Index, 2015=100",Import price index,Fruit and vegetables juices ,98.6,
2015M09,France,"Index, 2015=100",Import price index,Wine from grapes,99.5,
2015M09,France,"Index, 2015=100",Import price index,Beer,100.8,
2015M09,France,Percentage change m/m-12,Producer price index,Food,-1.3,
2015M09,France,Percentage change m/m-12,Producer price index,Bread and cereals,-3.3,
2015M09,France,Percentage change m/m-12,Producer price index,Bread,-0.7,
2015M09,France,Percentage change m/m-12,Producer price index,Meat,-0.5,
2015M09,France,Percentage change m/m-12,Producer price index,Beef and veal,:,
2015M09,France,Percentage change m/m-12,Producer price index,Pork,:,
2015M09,France,Percentage change m/m-12,Producer price index,Lamb and goat,:,
2015M09,France,Percentage change m/m-12,Producer price index,Poultry,-2.7,
2015M09,France,Percentage change m/m-12,Producer price index,Fish and seafood,2.7,
2015M09,France,Percentage change m/m-12,Producer price index,"Milk, cheese and eggs",:,
2015M09,France,Percentage change m/m-12,Producer price index,Fresh whole milk ,:,
2015M09,France,Percentage change m/m-12,Producer price index,Yoghurt,:,
2015M09,France,Percentage change m/m-12,Producer price index,Cheese and curd,:,
2015M09,France,Percentage change m/m-12,Producer price index,Eggs,:,
2015M09,France,Percentage change m/m-12,Producer price index,Oils and fats,2.8,
2015M09,France,Percentage change m/m-12,Producer price index,Butter,:,
2015M09,France,Percentage change m/m-12,Producer price index,Olive oil,:,
2015M09,France,Percentage change m/m-12,Producer price index,Other edible oils,3.2,
2015M09,France,Percentage change m/m-12,Producer price index,Fruit,:,
2015M09,France,Percentage change m/m-12,Producer price index,Vegetables,:,
2015M09,France,Percentage change m/m-12,Producer price index,Potatoes,:,
2015M09,France,Percentage change m/m-12,Producer price index,Sugar,-23.5,
2015M09,France,Percentage change m/m-12,Producer price index,"Coffee, tea and cocoa",11.1,
2015M09,France,Percentage change m/m-12,Producer price index,Fruit and vegetables juices ,1,
2015M09,France,Percentage change m/m-12,Producer price index,Wine from grapes,-2.8,
2015M09,France,Percentage change m/m-12,Producer price index,Beer,1.4,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Food,1,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Bread and cereals,0.1,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Bread,1.2,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Meat,0.4,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Beef and veal,1.2,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Pork,-0.5,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Lamb and goat,1.3,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Poultry,-0.9,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Fish and seafood,1.2,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,"Milk, cheese and eggs",-1.3,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Fresh whole milk ,-0.5,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Yoghurt,-1.5,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Cheese and curd,-1.5,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Eggs,-2.6,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Oils and fats,1.2,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Butter,3,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Olive oil,3.3,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Other edible oils,0.1,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Fruit,7.3,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Vegetables,5.1,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Potatoes,:,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Sugar,-7.2,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,"Coffee, tea and cocoa",-0.2,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Fruit and vegetables juices ,0,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Wine from grapes,1.7,
2015M09,France,Percentage change m/m-12,Harmonised index of consumer prices,Beer,-0.6,
2015M09,France,Percentage change m/m-12,Agricultural commodity price index,Food,1.2,e
